date,AM
2023-01-10,1875.2
2023-01-11,1884.25
2023-01-12,1883.1
2023-01-13,1904.05
2023-01-16,1915.1
2023-01-17,1904.95
2023-01-18,1911.55
2023-01-19,1907.5
2023-01-20,1928.75
2023-01-23,1927.2
2023-01-24,1936.5
2023-01-25,1925.85
2023-01-26,1936.45
2023-01-27,1928.25
2023-01-30,1926.75
2023-01-31,1905.2
2023-02-01,1925.6
2023-02-02,1954.9
2023-02-03,1910.0
2023-02-06,1873.5
2023-02-07,1873.8
2023-02-08,1880.75
2023-02-09,1882.1
2023-02-10,1864.1
2023-02-13,1858.5
2023-02-14,1860.5
2023-02-15,1835.45
2023-02-16,1837.3
2023-02-17,1824.5
2023-02-20,1844.2
2023-02-21,1833.2
2023-02-22,1833.45
2023-02-23,1826.95
2023-02-24,1824.1
2023-02-27,1809.05
2023-02-28,1810.2
2023-03-01,1833.5
2023-03-02,1831.75
2023-03-03,1845.55
2023-03-06,1851.7
2023-03-07,1843.05
2023-03-08,1813.35
2023-03-09,1817.5
2023-03-10,1834.95
2023-03-13,1882.1
2023-03-14,1901.45
2023-03-15,1906.0
2023-03-16,1919.4
2023-03-17,1930.9
2023-03-20,1981.95
2023-03-21,1965.95
2023-03-22,1941.85
2023-03-23,1977.55
2023-03-24,1996.15
2023-03-27,1960.25
2023-03-28,1949.85
2023-03-29,1965.85
2023-03-30,1968.1
2023-03-31,1978.8
2023-04-03,1963.1
2023-04-04,1982.25
2023-04-05,2022.3
2023-04-06,2017.25
2023-04-11,2001.5
2023-04-12,2008.9
2023-04-13,2027.1
2023-04-14,2035.65
2023-04-17,2009.8
2023-04-18,1999.3
2023-04-19,1976.1
2023-04-20,1994.05
2023-04-21,1986.1
2023-04-24,1986.15
2023-04-25,1990.2
2023-04-26,1999.05
2023-04-27,1997.65
2023-04-28,1982.7
2023-05-02,1980.9
2023-05-03,2016.9
2023-05-04,2036.05
2023-05-05,2038.9
2023-05-09,2025.6
2023-05-10,2029.6
2023-05-11,2025.75
2023-05-12,2006.65
2023-05-15,2015.3
2023-05-16,2009.9
2023-05-17,1985.75
2023-05-18,1976.95
2023-05-19,1965.55
2023-05-22,1981.2
2023-05-23,1959.65
2023-05-24,1976.8
2023-05-25,1962.3
2023-05-26,1953.5
2023-05-30,1949.5
2023-05-31,1959.0
2023-06-01,1958.75
2023-06-02,1981.0
2023-06-05,1942.5
2023-06-06,1961.9
2023-06-07,1963.05
2023-06-08,1947.25
2023-06-09,1963.55
2023-06-12,1964.15
2023-06-13,1964.0
2023-06-14,1951.9
2023-06-15,1934.65
2023-06-16,1964.1
2023-06-19,1954.35
2023-06-20,1953.85
2023-06-21,1935.25
2023-06-22,1927.95
2023-06-23,1919.35
2023-06-26,1930.55
2023-06-27,1923.95
2023-06-28,1909.85
2023-06-29,1904.05
2023-06-30,1903.55
2023-07-03,1913.75
2023-07-04,1929.75
2023-07-05,1928.3
2023-07-06,1919.15
2023-07-07,1915.65
2023-07-10,1925.05
2023-07-11,1936.2
2023-07-12,1935.75
2023-07-13,1959.6
2023-07-14,1956.5
2023-07-17,1955.05
2023-07-18,1961.95
2023-07-19,1978.15
2023-07-20,1981.5
2023-07-21,1963.8
2023-07-24,1964.75
2023-07-25,1963.1
2023-07-26,1972.0
2023-07-27,1975.2
2023-07-28,1950.15
2023-07-31,1955.55
2023-08-01,1956.75
2023-08-02,1949.7
2023-08-03,1936.9
2023-08-04,1934.0
2023-08-07,1936.9
2023-08-08,1934.8
2023-08-09,1928.4
2023-08-10,1920.1
2023-08-11,1918.05
2023-08-14,1913.5
2023-08-15,1904.1
2023-08-16,1906.8
2023-08-17,1893.95
2023-08-18,1891.75
2023-08-21,1890.1
2023-08-22,1901.85
2023-08-23,1904.55
2023-08-24,1920.7
2023-08-25,1917.85
2023-08-29,1923.5
2023-08-30,1938.35
2023-08-31,1944.2
2023-09-01,1944.3
2023-09-04,1942.05
2023-09-05,1931.8
2023-09-06,1923.45
2023-09-07,1919.85
2023-09-08,1925.55
2023-09-11,1926.6
2023-09-12,1918.9
2023-09-13,1912.15
2023-09-14,1906.45
2023-09-15,1918.7
2023-09-18,1926.4
2023-09-19,1935.0
2023-09-20,1930.15
2023-09-21,1923.4
2023-09-22,1926.2
2023-09-25,1922.55
2023-09-26,1912.3
2023-09-27,1895.55
2023-09-28,1874.1
2023-09-29,1871.6
2023-10-02,1831.85
2023-10-03,1828.3
2023-10-04,1823.25
2023-10-05,1822.75
2023-10-06,1821.9
2023-10-09,1852.3
2023-10-10,1859.7
2023-10-11,1870.0
2023-10-12,1881.15
2023-10-13,1887.0
2023-10-16,1914.65
2023-10-17,1923.45
2023-10-18,1943.85
2023-10-19,1948.65
2023-10-20,1984.2
2023-10-23,1980.95
2023-10-24,1967.4
2023-10-25,1970.15
2023-10-26,1991.45
2023-10-27,1987.6
2023-10-30,1996.15
2023-10-31,1997.6
2023-11-01,1982.5
2023-11-02,1986.7
2023-11-03,1988.5
2023-11-06,1987.1
2023-11-07,1967.8
2023-11-08,1960.1
2023-11-09,1946.75
2023-11-10,1953.45
