date,spx,ndq,dji
1993-03-23,448.76,675.04,3461.9
1993-03-24,448.07,674.36,3445.4
1993-03-25,450.88,681.01,3461.3
1993-03-26,447.78,681.54,3440.0
1993-03-29,450.77,680.76,3455.1
1993-03-30,451.97,686.25,3457.3
1993-03-31,451.67,690.13,3435.1
1993-04-01,450.3,686.64,3439.4
1993-04-02,441.39,669.85,3370.8
1993-04-05,442.29,670.71,3379.2
1993-04-06,441.16,664.14,3377.6
1993-04-07,442.73,668.88,3397.0
1993-04-08,441.84,666.33,3396.5
1993-04-12,448.37,673.12,3428.1
1993-04-13,449.22,673.83,3444.0
1993-04-14,448.66,673.94,3455.6
1993-04-15,448.4,670.32,3455.9
1993-04-16,448.94,666.78,3478.6
1993-04-19,447.46,663.03,3467.0
1993-04-20,445.1,661.97,3443.5
1993-04-21,443.63,664.04,3439.4
1993-04-22,439.46,663.51,3429.2
1993-04-23,437.03,658.41,3413.8
1993-04-26,433.54,645.87,3398.4
1993-04-27,438.01,652.52,3415.9
1993-04-28,438.02,658.16,3413.5
1993-04-29,438.89,658.45,3425.1
1993-04-30,440.19,661.42,3427.6
1993-05-03,442.46,666.71,3446.5
1993-05-04,444.05,678.16,3446.2
1993-05-05,444.52,683.26,3449.1
1993-05-06,443.26,680.04,3441.9
1993-05-07,442.31,681.44,3437.2
1993-05-10,442.8,682.82,3443.3
1993-05-11,444.36,683.06,3468.8
1993-05-12,444.8,681.69,3482.3
1993-05-13,439.23,675.64,3448.0
1993-05-14,439.56,676.37,3443.0
1993-05-17,440.37,677.96,3449.9
1993-05-18,440.32,680.78,3444.4
1993-05-19,447.57,690.43,3500.0
1993-05-20,450.59,697.43,3523.3
1993-05-21,445.84,694.29,3492.8
1993-05-24,448.0,694.69,3507.8
1993-05-25,448.85,695.04,3516.6
1993-05-26,453.44,704.09,3540.2
1993-05-27,452.41,704.59,3554.8
1993-05-28,450.19,700.53,3527.4
1993-06-01,453.83,704.28,3552.3
1993-06-02,453.85,705.86,3553.5
1993-06-03,452.49,706.22,3544.9
1993-06-04,450.06,702.01,3545.1
1993-06-07,447.69,694.61,3532.1
1993-06-08,444.71,687.74,3510.5
1993-06-09,445.78,689.24,3511.9
1993-06-10,445.38,688.05,3491.7
1993-06-11,447.26,693.19,3505.0
1993-06-14,447.71,696.41,3514.7
1993-06-15,446.27,697.34,3492.0
1993-06-16,447.43,696.25,3511.7
1993-06-17,448.54,695.94,3521.9
1993-06-18,443.68,689.59,3494.8
1993-06-21,446.22,688.74,3510.8
1993-06-22,445.93,686.77,3497.5
1993-06-23,443.19,684.79,3466.8
1993-06-24,446.62,688.72,3490.6
1993-06-25,447.6,694.81,3490.9
1993-06-28,451.85,702.84,3530.2
1993-06-29,450.69,701.07,3518.9
1993-06-30,450.53,703.95,3516.1
1993-07-01,449.02,703.59,3510.5
1993-07-02,445.84,704.49,3484.0
1993-07-06,441.43,702.22,3449.9
1993-07-07,442.83,698.79,3475.7
1993-07-08,448.64,702.71,3514.4
1993-07-09,448.11,705.81,3521.1
1993-07-12,448.98,707.67,3524.4
1993-07-13,448.09,708.47,3515.4
1993-07-14,450.08,712.49,3542.6
1993-07-15,449.22,708.69,3550.9
1993-07-16,445.75,699.73,3528.3
1993-07-19,446.03,695.83,3535.3
1993-07-20,447.31,701.9,3544.8
1993-07-21,447.18,700.08,3555.4
1993-07-22,444.51,695.52,3525.2
1993-07-23,447.1,700.24,3546.7
1993-07-26,449.09,704.54,3567.7
1993-07-27,448.24,701.0,3565.5
1993-07-28,447.19,705.59,3553.5
1993-07-29,450.24,707.24,3567.4
1993-07-30,448.13,704.7,3539.5
1993-08-02,450.15,707.66,3561.0
1993-08-03,449.27,709.01,3561.3
1993-08-04,448.54,713.79,3552.1
1993-08-05,448.13,715.5,3549.0
1993-08-06,448.68,718.08,3560.4
1993-08-09,450.72,718.49,3576.1
1993-08-10,449.45,717.08,3572.7
1993-08-11,450.46,718.77,3583.4
1993-08-12,448.96,717.12,3569.1
1993-08-13,450.14,718.26,3569.7
1993-08-16,452.38,726.89,3579.2
1993-08-17,453.13,731.01,3587.0
1993-08-18,456.04,734.83,3604.9
1993-08-19,456.43,730.48,3612.1
1993-08-20,456.16,730.96,3615.5
1993-08-23,455.23,730.86,3606.0
1993-08-24,459.77,735.14,3639.0
1993-08-25,460.13,733.66,3652.1
1993-08-26,461.04,731.39,3648.2
1993-08-27,460.54,734.07,3640.6
1993-08-30,461.9,737.38,3644.0
1993-08-31,463.56,742.84,3651.3
1993-09-01,463.15,746.15,3645.1
1993-09-02,461.3,748.65,3626.1
1993-09-03,461.34,749.71,3633.9
1993-09-07,458.52,739.35,3607.1
1993-09-08,456.65,730.73,3588.9
1993-09-09,457.5,737.71,3589.5
1993-09-10,461.72,744.31,3621.6
1993-09-13,462.06,740.32,3634.2
1993-09-14,459.9,732.64,3615.8
1993-09-15,461.6,739.55,3633.7
1993-09-16,459.43,739.8,3630.9
1993-09-17,458.83,740.11,3613.3
1993-09-20,455.05,740.21,3575.8
1993-09-21,452.95,733.56,3537.2
1993-09-22,456.2,745.54,3547.0
1993-09-23,457.74,752.26,3539.8
1993-09-24,457.63,754.65,3543.1
1993-09-27,461.8,759.95,3567.7
1993-09-28,461.53,763.66,3566.0
1993-09-29,460.11,763.17,3566.3
1993-09-30,458.93,762.78,3555.1
1993-10-01,461.28,763.23,3581.1
1993-10-04,461.34,764.84,3577.8
1993-10-05,461.2,762.27,3587.3
1993-10-06,460.74,764.77,3599.0
1993-10-07,459.18,762.49,3583.6
1993-10-08,460.31,764.27,3584.7
1993-10-11,460.88,767.65,3593.4
1993-10-12,461.12,772.46,3593.1
1993-10-13,461.49,778.97,3603.2
1993-10-14,466.83,785.41,3621.6
1993-10-15,469.5,787.42,3629.7
1993-10-18,468.45,782.91,3642.3
1993-10-19,466.21,768.71,3635.3
1993-10-20,466.07,768.25,3645.1
1993-10-21,465.36,771.28,3636.2
1993-10-22,463.27,772.68,3649.3
1993-10-25,464.2,769.75,3673.6
1993-10-26,464.3,765.46,3672.5
1993-10-27,464.61,771.88,3664.7
1993-10-28,467.73,773.49,3687.9
1993-10-29,467.83,779.26,3680.6
1993-11-01,469.1,783.77,3692.6
1993-11-02,468.44,785.66,3697.6
1993-11-03,463.02,772.95,3661.9
1993-11-04,457.49,757.26,3625.0
1993-11-05,459.57,762.99,3643.4
1993-11-08,460.21,766.21,3647.9
1993-11-09,460.33,769.84,3640.1
1993-11-10,463.72,776.5,3663.6
1993-11-11,462.64,778.98,3662.4
1993-11-12,465.39,779.32,3684.5
1993-11-15,463.75,772.45,3677.5
1993-11-16,466.74,771.69,3710.8
1993-11-17,464.81,762.36,3704.4
1993-11-18,463.62,754.34,3685.3
1993-11-19,462.6,751.56,3694.0
1993-11-22,459.13,738.13,3670.3
1993-11-23,461.03,746.82,3674.2
1993-11-24,462.36,753.18,3687.6
1993-11-26,463.06,754.87,3684.0
1993-11-29,461.9,751.54,3677.8
1993-11-30,461.79,754.39,3684.0
1993-12-01,461.89,763.81,3697.1
1993-12-02,463.11,766.73,3702.1
1993-12-03,464.89,772.22,3704.1
1993-12-06,466.43,771.09,3710.2
1993-12-07,466.76,769.35,3718.9
1993-12-08,466.29,767.89,3734.5
1993-12-09,464.18,761.49,3729.8
1993-12-10,463.93,760.74,3740.7
1993-12-13,465.7,759.72,3764.4
1993-12-14,463.06,751.47,3742.6
1993-12-15,461.84,752.97,3716.9
1993-12-16,463.34,755.53,3726.1
1993-12-17,466.38,759.23,3751.6
1993-12-20,465.85,760.15,3755.2
1993-12-21,465.3,755.63,3745.2
1993-12-22,467.32,756.07,3762.2
1993-12-23,467.38,758.7,3757.7
1993-12-27,470.54,761.06,3792.9
1993-12-28,470.94,764.56,3793.8
1993-12-29,470.58,768.48,3794.3
1993-12-30,468.64,771.08,3775.9
1993-12-31,466.45,776.8,3754.1
1994-01-03,465.44,770.76,3756.6
1994-01-04,466.89,774.28,3783.9
1994-01-05,467.55,778.05,3798.8
1994-01-06,467.12,780.41,3803.9
1994-01-07,469.9,782.94,3820.8
1994-01-10,475.27,786.69,3865.5
1994-01-11,474.13,785.52,3850.3
1994-01-12,474.17,786.87,3848.6
1994-01-13,472.47,787.81,3842.4
1994-01-14,474.91,792.31,3867.2
1994-01-17,473.3,792.18,3870.3
1994-01-18,474.25,793.02,3870.3
1994-01-19,474.3,789.28,3884.4
1994-01-20,474.98,793.03,3892.0
1994-01-21,474.72,794.28,3914.5
1994-01-24,471.97,790.65,3912.8
1994-01-25,470.92,786.39,3895.3
1994-01-26,473.2,788.8,3908.0
1994-01-27,477.05,792.88,3926.3
1994-01-28,478.7,796.53,3945.4
1994-01-31,481.61,800.47,3978.4
1994-02-01,479.62,797.24,3964.0
1994-02-02,482.0,799.57,3975.5
1994-02-03,480.71,797.79,3967.7
1994-02-04,469.81,777.28,3871.4
1994-02-07,471.76,779.2,3906.3
1994-02-08,471.05,782.7,3906.0
1994-02-09,472.77,786.53,3931.9
1994-02-10,468.93,783.42,3895.3
1994-02-11,470.18,781.39,3894.8
1994-02-14,470.23,785.45,3904.1
1994-02-15,472.52,790.12,3928.3
1994-02-16,472.79,792.62,3937.3
1994-02-17,470.34,790.24,3922.6
1994-02-18,467.69,788.85,3887.5
1994-02-22,471.46,791.15,3911.7
1994-02-23,470.69,789.11,3891.7
1994-02-24,464.26,779.44,3839.9
1994-02-25,466.07,783.78,3838.8
1994-02-28,467.14,792.5,3832.0
1994-03-01,464.44,788.64,3809.2
1994-03-02,464.81,783.47,3831.7
1994-03-03,463.01,784.58,3824.4
1994-03-04,464.74,790.55,3832.3
1994-03-07,466.91,795.05,3856.2
1994-03-08,465.88,792.12,3851.7
1994-03-09,467.06,793.05,3853.4
1994-03-10,463.9,789.09,3830.6
1994-03-11,466.44,789.2,3862.7
1994-03-14,467.39,792.8,3863.0
1994-03-15,467.01,793.52,3849.6
1994-03-16,469.42,798.99,3848.2
1994-03-17,470.9,803.85,3865.1
1994-03-18,471.06,803.93,3895.7
1994-03-21,468.54,797.3,3864.9
1994-03-22,468.8,796.34,3862.6
1994-03-23,468.54,797.51,3869.5
1994-03-24,464.35,786.68,3821.1
1994-03-25,460.58,783.45,3774.7
1994-03-28,460.0,772.5,3762.4
1994-03-29,452.48,755.29,3699.0
1994-03-30,445.55,744.91,3626.8
1994-03-31,445.77,743.46,3636.0
1994-04-04,438.92,727.41,3593.4
1994-04-05,448.29,750.95,3675.4
1994-04-06,448.05,750.72,3679.7
1994-04-07,450.88,755.17,3693.3
1994-04-08,447.1,748.71,3674.3
1994-04-11,449.87,748.11,3688.8
1994-04-12,447.57,739.22,3681.7
1994-04-13,446.26,727.38,3661.5
1994-04-14,446.38,727.31,3663.3
1994-04-15,446.18,727.97,3661.5
1994-04-18,442.46,720.45,3620.4
1994-04-19,442.54,712.85,3619.8
1994-04-20,441.96,705.52,3598.7
1994-04-21,448.73,718.74,3652.5
1994-04-22,447.63,722.56,3648.7
1994-04-25,452.71,730.8,3705.8
1994-04-26,451.87,734.21,3699.5
1994-04-28,449.1,731.69,3668.3
1994-04-29,450.91,733.84,3681.7
1994-05-02,453.02,740.68,3701.0
1994-05-03,453.03,739.37,3714.4
1994-05-04,451.72,740.3,3697.8
1994-05-05,451.38,740.55,3696.0
1994-05-06,447.82,732.86,3669.5
1994-05-09,442.32,722.96,3629.0
1994-05-10,446.01,725.0,3656.4
1994-05-11,441.49,717.0,3629.0
1994-05-12,443.75,719.61,3652.8
1994-05-13,444.14,716.92,3659.7
1994-05-16,444.49,711.91,3671.5
1994-05-17,449.37,711.52,3720.6
1994-05-18,453.69,721.9,3732.9
1994-05-19,456.48,727.31,3759.0
1994-05-20,454.92,726.7,3766.4
1994-05-23,453.2,724.95,3742.4
1994-05-24,454.81,731.47,3745.2
1994-05-25,456.34,732.07,3755.3
1994-05-26,457.06,731.64,3753.5
1994-05-27,457.33,733.14,3757.1
1994-05-31,456.5,735.19,3758.4
1994-06-01,457.63,735.52,3760.8
1994-06-02,457.65,739.5,3759.0
1994-06-03,460.13,742.38,3772.2
1994-06-06,458.88,743.43,3768.5
1994-06-07,458.21,739.3,3755.9
1994-06-08,457.06,729.79,3749.5
1994-06-09,457.86,728.88,3753.1
1994-06-10,458.67,734.25,3773.5
1994-06-13,459.1,731.7,3783.1
1994-06-14,462.37,735.98,3814.8
1994-06-15,460.61,735.84,3790.4
1994-06-16,461.93,734.97,3811.3
1994-06-17,458.45,729.35,3776.8
1994-06-20,455.48,718.85,3741.9
1994-06-21,451.34,708.79,3708.0
1994-06-22,453.09,712.74,3724.8
1994-06-23,449.63,700.85,3699.1
1994-06-24,442.8,693.79,3636.9
1994-06-27,447.31,702.68,3685.5
1994-06-28,446.07,702.05,3669.6
1994-06-29,447.63,704.01,3667.1
1994-06-30,444.27,705.96,3625.0
1994-07-01,446.2,706.85,3646.7
1994-07-05,446.37,703.59,3652.5
1994-07-06,446.13,701.0,3674.5
1994-07-07,448.38,706.53,3688.4
1994-07-08,449.55,707.46,3709.1
1994-07-11,448.06,706.83,3703.0
1994-07-12,447.95,709.59,3702.7
1994-07-13,448.73,719.35,3704.3
1994-07-14,453.41,721.56,3739.3
1994-07-15,454.16,721.36,3753.8
1994-07-18,455.22,722.62,3755.4
1994-07-19,453.86,719.32,3748.3
1994-07-20,451.6,712.77,3727.3
1994-07-21,452.61,715.03,3732.5
1994-07-22,453.11,716.68,3735.0
1994-07-25,454.25,716.88,3741.8
1994-07-26,453.36,715.66,3735.7
1994-07-27,452.57,712.13,3720.5
1994-07-28,454.24,712.43,3730.8
1994-07-29,458.26,722.16,3764.5
1994-08-01,461.01,724.85,3798.2
1994-08-02,460.56,724.8,3796.2
1994-08-03,461.45,723.69,3792.7
1994-08-04,458.4,720.18,3765.8
1994-08-05,457.09,718.67,3747.0
1994-08-08,457.89,720.47,3753.8
1994-08-09,457.92,722.61,3755.8
1994-08-10,460.3,728.2,3766.8
1994-08-11,458.88,728.2,3750.9
1994-08-12,461.94,731.61,3768.7
1994-08-15,461.23,732.89,3760.3
1994-08-16,465.01,735.51,3784.6
1994-08-17,465.17,742.66,3776.5
1994-08-18,463.17,742.17,3755.4
1994-08-19,463.68,742.43,3755.1
1994-08-22,462.32,742.29,3751.2
1994-08-23,464.51,747.98,3775.8
1994-08-24,469.03,751.72,3846.7
1994-08-25,468.08,754.8,3829.9
1994-08-26,473.8,762.94,3881.1
1994-08-29,474.59,763.21,3898.9
